"area_id","manzana_label","mza","sexo_hombre","sexo_mujer","tipoviv_casa_independiente","tipoviv_departamento_en_edificio","tipoviv_vivienda_en_casa_de_vecindad_callej_n_solar_o_corral_n_","tipoviv_vivienda_improvisada","tipoviv_viviendas_colectivas","tipoviv_vivienda_en_quinta","tipoviv_local_no_destinado_para_habitaci_n_humana","tipoviv_otro_tipo_de_vivienda_particular","ocup_ocupada_con_personas_presentes","ocup_ocupada_con_personas_ausentes","ocup_ocupada_de_uso_ocasional","ocup_desocupada_otra_causa","ocup_desocupada_abandonada_o_cerrada","ocup_desocupada_en_construcci_n_o_reparaci_n","ocup_desocupada_en_alquiler_o_venta","tenencia_alquilada","tenencia_propia_sin_t_tulo_de_propiedad","tenencia_propia_con_t_tulo_de_propiedad","tenencia_cedida","tenencia_otra_forma","habitaciones_promedio","viviendas_con_dato_habitaciones","personas_hogar_promedio","hogares_con_dato","poblacion_total","pct_hombres","viviendas_con_tenencia","pct_alquiler","hacinamiento_proxy"
"07010100010210002300","070101000102100023 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 023","023",54,50,0,28,0,0,0,0,0,0,26,1,0,0,1,0,0,3,15,8,0,0,4,26,4,26,104,51.9,26,11.5,1
"07010100010210002400","070101000102100024 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 024","024",123,151,4,82,0,0,0,0,0,0,74,5,0,0,5,0,2,17,20,34,3,0,4,74,4,76,274,44.9,74,23,1
"07010100010210002500","070101000102100025 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 025","025",107,111,0,69,0,0,0,0,0,0,59,5,0,0,4,1,0,8,8,40,3,0,3,59,4,62,218,49.1,59,13.6,1.33
"07010100010210002700","070101000102100027 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 027","027",95,122,0,74,0,0,0,0,0,0,63,4,0,2,4,1,0,10,10,42,1,0,4,63,3,68,217,43.8,63,15.9,0.75
"07010100010210002800","070101000102100028 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 028","028",77,82,0,46,0,0,0,0,0,0,40,0,0,0,5,0,1,7,8,23,2,0,4,40,4,43,159,48.4,40,17.5,1
"07010100010210002900","070101000102100029 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 029","029",166,152,0,95,0,0,0,0,0,0,86,4,2,0,2,0,1,16,16,46,8,0,4,86,4,89,318,52.2,86,18.6,1
"07010100010210003000","070101000102100030 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 030","030",64,64,0,44,0,0,0,0,0,0,39,3,1,0,1,0,0,7,9,20,3,0,5,39,3,39,128,50,39,17.9,0.6
"07010100010210003100","070101000102100031 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 031","031",82,92,4,58,0,0,0,0,1,0,50,5,6,1,1,0,0,13,15,21,1,0,4,50,3,50,174,47.1,50,26,0.75
"07010100010210003200","070101000102100032 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 032","032",96,105,2,58,0,0,1,0,0,0,56,3,0,0,0,0,1,13,8,33,2,0,3,56,3,58,201,47.8,56,23.2,1
"07010100010210003400","070101000102100034 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 034","034",111,109,3,68,0,0,0,0,0,0,61,4,4,0,0,0,2,13,7,40,1,0,3,61,4,62,220,50.5,61,21.3,1.33
"07010100010210003500","070101000102100035 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 035","035",95,91,0,69,0,0,0,0,0,0,53,3,5,2,5,0,1,11,10,29,3,0,4,53,3,54,186,51.1,53,20.8,0.75
"07010100010210003700","070101000102100037 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 037","037",88,113,7,65,0,0,0,0,0,0,64,5,0,1,1,0,1,13,21,28,2,0,4,64,3,66,201,43.8,64,20.3,0.75
"07010100010210003800","070101000102100038 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 038","038",77,104,2,70,0,0,0,0,0,0,59,3,0,5,0,1,4,17,20,17,5,0,3,59,3,59,181,42.5,59,28.8,1
"07010100010210003900","070101000102100039 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 039","039",81,93,6,60,0,0,0,0,0,0,54,3,3,0,3,0,3,12,17,24,1,0,3,54,3,56,174,46.6,54,22.2,1
"07010100010210004000","070101000102100040 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 040","040",98,87,0,67,0,0,0,0,0,0,57,5,0,0,5,0,0,17,15,25,0,0,3,57,3,58,185,53,57,29.8,1
"07010100010210004100","070101000102100041 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 041","041",99,111,1,82,0,0,0,0,0,0,62,6,5,6,4,0,0,17,1,41,3,0,3,62,3,62,210,47.1,62,27.4,1
"07010100010210004300","070101000102100043 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 043","043",132,146,0,71,0,0,0,0,0,0,60,4,0,0,5,0,2,11,11,36,2,0,3,60,4,65,278,47.5,60,18.3,1.33
"07010100010210004400","070101000102100044 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 044","044",100,130,0,69,0,0,0,0,0,0,64,3,0,0,2,0,0,10,17,35,2,0,3,64,4,64,230,43.5,64,15.6,1.33
"07010100010210004600","070101000102100046 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 046","046",114,125,4,67,0,0,0,0,0,0,63,2,2,0,2,0,2,16,15,29,3,0,3,63,4,64,239,47.7,63,25.4,1.33
"07010100010210004700","070101000102100047 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 047","047",95,111,0,78,0,0,0,0,0,0,63,7,5,0,2,0,1,15,9,36,3,0,3,63,3,63,206,46.1,63,23.8,1
"07010100010210004900","070101000102100049 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 049","049",106,97,0,78,0,0,0,0,0,0,59,8,7,0,3,0,1,13,12,32,2,0,3,59,3,62,203,52.2,59,22,1
"07010100010210005000","070101000102100050 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 050","050",37,49,0,32,0,0,0,0,0,0,26,2,4,0,0,0,0,3,5,18,0,0,4,26,3,28,86,43,26,11.5,0.75
"07010100010210005100","070101000102100051 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 051","051",53,47,1,35,0,0,0,0,0,0,30,2,0,0,4,0,0,8,3,19,0,0,3,30,3,30,100,53,30,26.7,1
"07010100010210005200","070101000102100052 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 052","052",47,54,0,36,0,0,0,0,0,0,31,3,2,0,0,0,0,11,6,12,2,0,3,31,3,31,101,46.5,31,35.5,1
"07010100010210005300","070101000102100053 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 053","053",52,57,0,37,0,0,0,0,0,0,29,3,4,0,1,0,0,3,10,14,2,0,3,29,4,29,109,47.7,29,10.3,1.33
"07010100010210005400","070101000102100054 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 054","054",47,38,2,39,0,0,0,0,0,0,29,3,6,0,1,0,2,10,8,11,0,0,3,29,3,29,85,55.3,29,34.5,1
"07010100010210005500","070101000102100055 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 055","055",51,47,2,42,0,0,0,0,0,0,31,4,3,0,5,0,1,6,4,20,1,0,3,31,3,31,98,52,31,19.4,1
"07010100010210005600","070101000102100056 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 056","056",45,70,0,36,0,0,0,0,0,0,36,0,0,0,0,0,0,15,10,11,0,0,3,36,3,36,115,39.1,36,41.7,1
"07010100010210005700","070101000102100057 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 057","057",55,60,0,37,0,0,0,0,0,0,33,2,1,0,1,0,0,13,7,9,4,0,3,33,3,33,115,47.8,33,39.4,1
"07010100010210005800","070101000102100058 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 058","058",45,51,0,40,0,0,0,0,0,0,31,4,1,1,3,0,0,8,6,16,1,0,3,31,3,31,96,46.9,31,25.8,1
"07010100010210005900","070101000102100059 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 059","059",43,64,1,30,0,0,0,0,3,0,31,0,0,0,3,0,0,9,8,12,2,0,3,31,3,31,107,40.2,31,29,1
"07010100010210088888","0701010001021008888, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 8888","8888",12,7,4,2,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,3,1,0,3,5,4,5,19,63.2,5,20,1.33
"07010100010220000100","070101000102200001 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 001","001",50,60,4,29,0,0,0,0,0,0,32,1,0,0,0,0,0,7,2,22,1,0,3,32,3,32,110,45.5,32,21.9,1
"07010100010220000200","070101000102200002 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 002","002",108,124,3,67,0,0,0,0,0,0,62,2,0,0,5,0,1,11,13,36,2,0,4,62,3,70,232,46.6,62,17.7,0.75
"07010100010220000300","070101000102200003 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 003","003",89,93,2,60,0,0,0,0,0,0,57,2,1,0,1,0,1,11,14,28,4,0,3,57,3,57,182,48.9,57,19.3,1
"07010100010220000500","070101000102200005 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 005","005",112,111,1,66,0,0,0,0,0,0,63,3,0,0,0,0,1,10,11,41,0,1,4,63,3,64,223,50.2,63,15.9,0.75
"07010100010220000600","070101000102200006 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 006","006",132,149,2,81,0,0,0,0,0,0,78,2,1,0,0,0,2,16,15,44,3,0,4,78,4,78,281,47,78,20.5,1
"07010100010220000800","070101000102200008 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 008","008",31,35,0,21,0,0,0,0,0,0,19,0,2,0,0,0,0,5,3,11,0,0,4,19,3,19,66,47,19,26.3,0.75
"07010100010220000900","070101000102200009 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 009","009",69,71,7,41,0,0,0,0,0,0,42,4,2,0,0,0,0,14,20,7,1,0,3,42,3,43,140,49.3,42,33.3,1
"07010100010220001000","070101000102200010 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 010","010",80,91,5,51,0,0,0,0,0,0,52,2,0,0,2,0,0,18,27,7,0,0,3,52,3,52,171,46.8,52,34.6,1
"07010100010220001200","070101000102200012 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 012","012",29,30,0,28,0,0,0,0,0,0,21,2,1,0,1,0,3,7,9,5,0,0,3,21,3,22,59,49.2,21,33.3,1
"07010100010220001400","070101000102200014 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 014","014",57,65,0,43,0,0,0,0,0,0,37,4,2,0,0,0,0,11,18,5,3,0,3,37,3,37,122,46.7,37,29.7,1
"07010100010220001600","070101000102200016 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 016","016",75,87,0,55,0,0,0,0,0,0,51,4,0,0,0,0,0,14,29,7,1,0,3,51,3,51,162,46.3,51,27.5,1
"07010100010220001700","070101000102200017 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 017","017",83,90,0,69,0,0,0,0,0,0,58,7,3,0,1,0,0,10,37,11,0,0,3,58,3,58,173,48,58,17.2,1
"07010100010220001800","070101000102200018 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 018","018",118,141,10,78,0,0,0,0,0,0,75,8,5,0,0,0,0,9,51,8,7,0,3,75,3,76,259,45.6,75,12,1
"07010100010220001900","070101000102200019 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 019","019",53,50,0,41,0,0,0,0,0,0,30,2,7,0,0,0,2,7,15,5,3,0,3,30,3,30,103,51.5,30,23.3,1
"07010100010220002100","070101000102200021 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 021","021",141,131,57,34,0,1,2,0,0,0,74,5,6,0,6,0,1,49,6,16,3,0,3,74,3,77,272,51.8,74,66.2,1
"07010100010220002200","070101000102200022 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 022","022",99,94,57,17,0,0,1,0,0,0,59,4,10,0,0,0,1,12,7,32,8,0,3,59,3,63,193,51.3,59,20.3,1
"07010100010220002300","070101000102200023 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 023","023",52,58,35,6,0,0,1,0,0,0,38,2,1,0,0,0,0,7,1,25,5,0,2,38,3,39,110,47.3,38,18.4,1.5
"07010100010220002400","070101000102200024 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 024","024",161,150,104,4,0,0,1,0,0,0,95,6,6,0,0,0,1,26,24,39,6,0,3,95,3,102,311,51.8,95,27.4,1
"07010100010220002500","070101000102200025 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 025","025",144,139,83,10,0,0,1,0,0,0,72,6,11,0,3,1,0,20,7,44,1,0,3,72,4,76,283,50.9,72,27.8,1.33
"07010100010220002800","070101000102200028 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 028","028",117,128,54,10,10,0,0,0,0,0,65,4,2,1,0,0,2,42,4,15,4,0,3,65,3,72,245,47.8,65,64.6,1
"07010100010220002900","070101000102200029 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 029","029",248,246,87,55,1,0,1,0,0,0,140,0,0,0,3,0,0,60,33,38,9,0,3,140,3,145,494,50.2,140,42.9,1
"07010100010220003000","070101000102200030 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 030","030",89,98,23,29,0,0,2,0,0,0,52,0,0,0,0,0,0,23,9,20,0,0,3,52,3,55,187,47.6,52,44.2,1
"07010100010220003100","070101000102200031 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 031","031",129,138,61,12,3,0,0,0,0,0,69,2,5,0,0,0,0,26,10,25,8,0,3,69,4,70,267,48.3,69,37.7,1.33
"07010100010220003200","070101000102200032 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 032","032",131,166,83,2,7,0,0,0,0,0,90,1,0,0,0,1,0,45,21,19,5,0,2,90,3,90,297,44.1,90,50,1.5
"07010100010220003300","070101000102200033 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 033","033",125,141,59,13,0,0,0,3,0,0,72,0,2,0,1,0,0,26,11,33,2,0,2,72,4,72,266,47,72,36.1,2
"07010100010220003400","070101000102200034 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 034","034",92,102,61,0,0,0,0,0,0,0,54,4,0,0,2,1,0,15,5,26,8,0,3,54,4,54,194,47.4,54,27.8,1.33
"07010100010220003600","070101000102200036 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 036","036",213,237,98,8,0,0,1,0,0,0,101,5,0,0,0,0,0,29,16,42,14,0,3,101,4,119,450,47.3,101,28.7,1.33
"07010100010220003700","070101000102200037 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 037","037",125,131,49,14,0,0,2,0,0,0,62,1,0,0,0,0,0,21,17,20,4,0,3,62,4,71,256,48.8,62,33.9,1.33
"07010100010220003800","070101000102200038 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 038","038",158,170,54,31,0,0,4,0,0,0,77,6,2,0,0,0,0,31,10,24,12,0,3,77,3,94,328,48.2,77,40.3,1
"07010100010220003900","070101000102200039 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 039","039",110,104,28,35,0,0,3,0,0,0,61,0,2,0,0,0,0,36,4,20,1,0,3,61,3,64,214,51.4,61,59,1
"07010100010220004000","070101000102200040 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 040","040",97,91,50,0,0,0,1,0,0,0,42,3,5,0,0,0,0,14,6,15,7,0,3,42,4,43,188,51.6,42,33.3,1.33
"07010100010220004100","070101000102200041 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 041","041",124,133,73,7,0,0,0,0,0,0,76,4,0,0,0,0,0,27,20,25,4,0,3,76,3,76,257,48.2,76,35.5,1
"07010100010220004200","070101000102200042 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 042","042",67,65,48,0,0,0,1,0,0,0,38,3,7,0,0,0,0,17,3,14,4,0,3,38,3,39,132,50.8,38,44.7,1
"07010100010220004300","070101000102200043 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 043","043",150,136,63,17,0,0,0,0,0,0,79,1,0,0,0,0,0,37,7,28,7,0,3,79,4,80,286,52.4,79,46.8,1.33
"07010100010220004700","070101000102200047 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 047","047",180,195,83,25,0,0,3,0,1,0,102,7,0,0,0,0,0,44,16,30,12,0,3,102,3,108,375,48,102,43.1,1
"07010100010220004800","070101000102200048 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 048","048",86,101,34,23,0,0,0,0,0,0,53,4,0,0,0,0,0,18,10,18,6,1,3,53,3,57,187,46,53,34,1
"07010100010220004900","070101000102200049 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 049","049",165,161,59,21,0,0,0,0,0,0,77,1,2,0,0,0,0,26,13,34,4,0,4,77,4,93,326,50.6,77,33.8,1
"07010100010220005100","070101000102200051 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 051","051",67,69,29,6,0,0,0,0,0,0,34,1,0,0,0,0,0,12,1,14,7,0,4,34,4,36,136,49.3,34,35.3,1
"07010100010220005200","070101000102200052 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 052","052",201,203,62,65,0,0,1,2,0,0,109,14,4,0,1,0,1,62,12,26,9,0,3,109,3,120,404,49.8,109,56.9,1
"07010100010220005300","070101000102200053 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 053","053",85,99,33,10,0,0,1,0,0,0,43,0,0,0,0,0,0,11,12,15,5,0,3,43,4,47,184,46.2,43,25.6,1.33
"07010100010220005500","070101000102200055 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 055","055",24,19,12,2,0,0,0,0,0,0,13,0,1,0,0,0,0,3,3,6,1,0,4,13,3,16,43,55.8,13,23.1,0.75
"07010100010220005600","070101000102200056 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 056","056",145,134,50,17,0,0,4,0,0,0,64,2,0,0,1,0,0,23,12,21,8,0,3,64,3,79,279,52,64,35.9,1
"07010100010220005700","070101000102200057 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 057","057",114,125,48,7,0,0,0,0,0,0,55,0,0,0,0,0,0,16,10,22,7,0,3,55,4,63,239,47.7,55,29.1,1.33
"07010100010220005800","070101000102200058 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 058","058",137,141,70,16,0,0,0,0,0,0,84,1,0,0,0,0,1,37,6,29,12,0,3,84,3,84,278,49.3,84,44,1
"07010100010220088888","0701010001022008888, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 8888","8888",5,2,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,1,0,2,5,1,5,7,71.4,5,0,0.5
"07010100010230000100","070101000102300001 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 001","001",137,152,70,18,2,0,2,0,0,0,87,0,2,0,0,1,0,41,12,23,11,0,3,87,3,90,289,47.4,87,47.1,1
"07010100010230000200","070101000102300002 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 002","002",102,124,35,31,0,0,3,0,0,0,66,0,0,0,0,0,0,30,6,22,8,0,3,66,3,70,226,45.1,66,45.5,1
"07010100010230000300","070101000102300003 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 003","003",92,86,32,22,0,0,1,6,0,0,51,3,2,0,3,0,1,22,7,20,2,0,3,51,3,53,178,51.7,51,43.1,1
"07010100010230000400","070101000102300004 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 004","004",81,70,34,17,0,0,0,0,0,0,41,2,3,0,5,0,0,19,4,9,9,0,3,41,3,44,151,53.6,41,46.3,1
"07010100010230000500","070101000102300005 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 005","005",150,133,79,3,0,0,1,0,1,0,75,3,2,2,1,0,0,25,12,34,4,0,3,75,3,76,283,53,75,33.3,1
"07010100010230000700","070101000102300007 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 007","007",90,111,47,14,0,0,0,9,0,0,67,3,0,0,0,0,0,30,10,19,8,0,3,67,3,68,201,44.8,67,44.8,1
"07010100010230000800","070101000102300008 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 008","008",149,185,49,49,2,0,1,0,0,0,100,0,0,0,0,0,0,65,7,20,8,0,3,100,3,104,334,44.6,100,65,1
"07010100010230000900","070101000102300009 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 009","009",104,114,56,8,0,0,0,0,0,0,63,0,0,1,0,0,0,29,2,26,6,0,2,63,3,64,218,47.7,63,46,1.5
"07010100010230001000","070101000102300010 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 010","010",108,138,67,9,0,0,2,0,0,0,74,1,0,0,0,1,0,41,13,19,1,0,3,74,3,81,246,43.9,74,55.4,1
"07010100010230001100","070101000102300011 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 011","011",164,172,47,8,0,0,8,0,0,0,54,1,0,0,0,0,0,18,11,22,3,0,4,54,4,78,336,48.8,54,33.3,1
"07010100010230001200","070101000102300012 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 012","012",170,183,85,11,0,0,0,0,0,0,92,2,1,0,1,0,0,29,21,31,11,0,3,92,4,93,353,48.2,92,31.5,1.33
"07010100010230001400","070101000102300014 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 014","014",191,222,103,20,0,0,4,0,0,0,111,8,4,0,0,0,0,57,17,29,8,0,3,111,3,120,413,46.2,111,51.4,1
"07010100010230001500","070101000102300015 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 015","015",218,215,133,8,0,0,2,0,1,0,125,9,7,0,1,0,0,65,18,28,14,0,3,125,3,135,433,50.3,125,52,1
"07010100010230001600","070101000102300016 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 016","016",94,93,45,14,0,0,0,0,0,0,57,0,0,0,2,0,0,30,9,13,5,0,2,57,3,58,187,50.3,57,52.6,1.5
"07010100010230001700","070101000102300017 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 017","017",215,208,109,15,0,0,0,8,0,0,123,8,1,0,0,0,0,55,12,47,9,0,3,123,3,144,423,50.8,123,44.7,1
"07010100010230002000","070101000102300020 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 020","020",88,81,38,9,0,0,1,4,0,0,51,0,0,0,0,0,0,28,7,13,3,0,3,51,3,52,169,52.1,51,54.9,1
"07010100010230002100","070101000102300021 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 021","021",59,74,32,2,0,0,0,0,0,0,30,2,1,0,0,0,1,9,8,11,2,0,4,30,4,34,133,44.4,30,30,1
"07010100010230002200","070101000102300022 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 022","022",108,115,46,25,0,0,0,0,0,0,56,2,11,0,2,0,0,30,9,12,5,0,3,56,3,69,223,48.4,56,53.6,1
"07010100010230002300","070101000102300023 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 023","023",157,172,65,12,0,0,0,0,1,0,60,2,16,0,0,0,0,21,11,25,3,0,4,60,3,105,329,47.7,60,35,0.75
"07010100010230002400","070101000102300024 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 024","024",35,45,11,4,0,0,0,0,0,0,15,0,0,0,0,0,0,5,1,9,0,0,4,15,4,22,80,43.8,15,33.3,1
"07010100010230002600","070101000102300026 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 026","026",101,119,46,0,0,0,0,0,0,0,41,1,0,0,2,2,0,10,3,28,0,0,5,41,4,51,220,45.9,41,24.4,0.8
"07010100010230002700","070101000102300027 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 027","027",34,38,9,0,0,0,0,10,0,0,17,0,0,0,2,0,0,5,4,7,1,0,4,17,4,17,72,47.2,17,29.4,1
"07010100010230002800","070101000102300028 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 028","028",24,26,17,0,0,0,0,0,0,0,13,1,0,0,2,1,0,4,2,7,0,0,3,13,4,13,50,48,13,30.8,1.33
"07010100010230002900","070101000102300029 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 029","029",32,47,23,0,0,0,0,0,0,0,22,0,0,0,0,0,1,8,2,11,1,0,3,22,4,22,79,40.5,22,36.4,1.33
"07010100010230003000","070101000102300030 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 030","030",101,81,34,7,0,0,0,0,0,0,41,0,0,0,0,0,0,6,0,27,8,0,5,41,4,41,182,55.5,41,14.6,0.8
"07010100010230003100","070101000102300031 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 031","031",36,41,24,3,0,0,0,0,0,0,26,0,0,0,1,0,0,10,3,11,2,0,4,26,3,27,77,46.8,26,38.5,0.75
"07010100010230003300","070101000102300033 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 033","033",87,77,31,0,0,0,0,0,0,0,30,1,0,0,0,0,0,9,4,16,1,0,5,30,3,47,164,53,30,30,0.6
"07010100010230003400","070101000102300034 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 034","034",26,43,13,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,11,1,0,5,12,5,15,69,37.7,12,0,1
"07010100010230003500","070101000102300035 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 035","035",44,36,23,0,0,0,0,0,0,0,23,0,0,0,0,0,0,5,9,8,1,0,3,23,3,25,80,55,23,21.7,1
"07010100010230003600","070101000102300036 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 036","036",76,80,45,0,0,0,0,0,0,0,42,3,0,0,0,0,0,8,1,29,4,0,4,42,3,50,156,48.7,42,19,0.75
"07010100010230003700","070101000102300037 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 037","037",40,37,24,0,0,0,0,0,0,0,20,1,3,0,0,0,0,6,1,13,0,0,4,20,3,26,77,51.9,20,30,0.75
"07010100010230003800","070101000102300038 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 038","038",66,80,34,0,0,0,0,0,0,0,29,1,2,1,1,0,0,9,2,15,3,0,4,29,4,33,146,45.2,29,31,1
"07010100010230003900","070101000102300039 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 039","039",45,49,9,12,0,0,0,0,0,0,21,0,0,0,0,0,0,6,3,12,0,0,4,21,4,23,94,47.9,21,28.6,1
"07010100010230004100","070101000102300041 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 041","041",25,26,10,0,0,0,0,0,0,0,8,1,0,0,0,0,1,0,0,6,2,0,4,8,5,10,51,49,8,0,1.25
"07010100010230004200","070101000102300042 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 042","042",43,46,26,0,2,0,1,0,0,0,28,0,0,0,0,0,0,5,8,14,1,0,3,28,3,33,89,48.3,28,17.9,1
"07010100010230004300","070101000102300043 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 043","043",19,21,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,3,4,0,0,4,8,3,12,40,47.5,8,12.5,0.75
"07010100010230004400","070101000102300044 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 044","044",32,26,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,3,8,0,0,4,13,3,17,58,55.2,13,15.4,0.75
"07010100010230004500","070101000102300045 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 045","045",103,99,37,0,0,0,1,0,0,0,37,0,0,0,0,0,0,6,7,22,2,0,4,37,4,52,202,51,37,16.2,1
"07010100010230004600","070101000102300046 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 046","046",42,52,14,4,0,0,0,0,0,0,16,1,0,0,1,0,0,5,0,10,1,0,4,16,5,20,94,44.7,16,31.2,1.25
